Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Chris Swift,LoA,ALB,SS,100,23,78,54,48,0,17,30,49,69,16,81,73,81,67,13,$27K  26250,Albuquerque Gladiators,2815,0.2373070952380953,0.3129416666666667,0.24739500000000011,440.96,804.8220997732133,0.9696095033282924,49.10485687236378,42.46274115123697,-40.325220629992344,-6.737172919527572,-1.266075896616376,-2.9729000732954587,-0.035960968018165056,0.5603366666666668,0.0,14.698666666666666,4.140031377434225,-3.144296489221769
Clarence Rizzo,ML,ALB,3B,100,26,93,99,84,60,64,67,75,68,84,80,82,75,88,10,$8.3M  8335000,Albuquerque Gladiators,2815,0.2695745000000001,0.3363815714285712,0.44008433333333324,639.94,1172.765080254525,0.9726905791467333,102.36551380022156,100.59986380921488,-0.25171585603504987,4.77783559392612,3.005492518108725,5.781863464427533,0.015890252757725574,0.7764659047619045,0.0,21.331333333333333,2.0109140607930813,3.391597703632025
Cliff Ledee,ML,ALB,2B,100,24,93,99,75,34,79,57,59,73,87,90,75,64,64,2,$360K  360000,Albuquerque Gladiators,2815,0.2618250000000001,0.32971033333333366,0.3603716666666666,604.8878571428571,1120.269604895264,0.9600809109885804,83.41916610305441,81.56931349509551,-20.74356603928031,6.485906775277159,3.627374483280555,7.126502835145594,0.006288042639395586,0.6900820000000003,0.0,20.162928571428573,1.9209012429617007,1.5070759343589786
Damian Brea,ML,ALB,SS,100,24,94,93,50,34,61,97,66,56,35,92,88,94,90,11,$360K  360000,Albuquerque Gladiators,2815,0.279115,0.34175,0.316190238095238,576.7103888888889,1148.4268696159124,0.912251988138156,84.70649374724086,75.45214239723508,-20.25051823794315,-9.237578368034843,5.168827376776853,11.567753386433877,0.10373246285265536,0.6579402380952379,0.0,19.22367962962963,5.907545625596257,0.7267828635909384
Dennis Monroe,HiA,ALB,CF,100,23,79,59,51,12,31,38,44,58,77,76,59,45,44,2,$27K  26250,Albuquerque Gladiators,2815,0.25440999999999997,0.32231333333333334,0.28275,501.225,866.4615943655372,0.9499692209897654,57.93927462076368,56.6195235703683,-43.150560165164876,1.8938582946796032,0.8762791833459311,2.6306729270202593,-0.037805233717502815,0.6050633333333333,0.0,16.707500000000003,1.4857023223003039,-2.0594191070528574
Dillon Sullivan,LoA,ALB,C,100,23,72,93,27,0,2,12,20,39,13,11,23,68,48,56,$27K  26250,Albuquerque Gladiators,2815,0.18758000000000002,0.263245,0.20826666666666674,461.0190476190476,677.9930749554187,1.011058470466646,3.442060405226981,23.307978231655383,-109.67419596377398,-3.171648978226575,-3.1379819368554775,-10.330364460143175,-5.185318014095413,0.4715116666666668,-0.6675791901642382,15.367301587301586,3.4876186983303428,-10.581799837456856
Domingo Santana,AA,ALB,2B,100,25,83,98,63,28,51,35,53,60,31,71,71,79,77,4,$38K  37500,Albuquerque Gladiators,2815,0.2514000000000001,0.3346158333333332,0.30130833333333323,509.1576666666666,954.8417407982051,0.9645377483927602,69.39717143099608,63.629869302710276,-27.466669950777078,-6.415266417764587,0.25192968496573326,1.7028766283282708,0.010241450952817355,0.6359241666666664,0.0,16.97192222222222,1.6372457832616685,-1.3677057431786508
Dwight Dunston,ML,ALB,CF,100,32,71,99,72,8,72,76,53,78,97,88,91,58,61,10,$4.8M  4800000,Albuquerque Gladiators,2815,0.271085,0.32571383333333337,0.3139199999999999,484.4336666666666,985.2067470103502,0.9727962135855732,66.99955275039417,78.0768295668551,-25.534315549455712,9.61630507534178,5.242109651248832,10.340832412967941,0.005104822573894982,0.6396338333333333,0.0,16.147788888888886,1.6893119804704224,1.235674326922294
Earle Locko,LoA,ALB,1B,100,22,82,60,66,77,54,32,75,32,30,35,29,40,34,20,$27K  26250,Albuquerque Gladiators,2815,0.25499516666666683,0.327036,0.48517333333333346,483.2125,939.3896139375865,0.7325255985845057,109.35153217939134,99.72018499096048,6.488286152300129,-5.477397933658187,-1.0450009385223562,-2.9073226057479373,-0.0770162213341308,0.8122093333333334,0.0,16.107083333333332,-8.053751834169981,0.6205520062307814
Emilio Ordonez,HiA,ALB,3B,100,20,67,70,47,56,83,48,40,63,6,67,63,70,63,5,$27K  26250,Albuquerque Gladiators,2815,0.25988249999999996,0.3126149999999999,0.39602250000000006,454.7683333333334,830.6451134420931,0.9650949064448794,89.91829973338992,68.49509909169988,-8.49467899239915,-5.412714773207499,0.6374497933359617,2.0137324611177982,-0.19938152867257816,0.7086375,0.0,15.158944444444447,1.42428860329577,0.4726606764207216
Engel Alvarado,ML,ALB,C,100,30,59,99,76,80,98,84,32,34,23,9,22,63,66,93,$3.4M  3400000,Albuquerque Gladiators,2815,0.279325,0.3261366666666664,0.5361449999999999,465.533,833.2304084487259,0.9491826254631349,109.82475124145164,99.98206585908714,10.165312247624255,-4.618336958014839,-0.22250339142339048,-4.903416560397081,-1.6730858663912163,0.8622816666666663,8.669326293601419,15.517766666666668,4.286164652514023,2.934676098564879
Eury Hechavarria,AAA,ALB,CF,100,32,79,89,44,0,55,55,15,74,79,85,66,48,52,13,$55K  54500,Albuquerque Gladiators,2815,0.24191233333333348,0.2880733333333334,0.27609749999999994,463.565,891.4306591227651,0.9608330450073813,60.15220668513342,64.31798874442008,-37.61394620644282,3.5795283039924923,0.7503867250025166,1.039059855280292,0.010413831279198028,0.5641708333333333,0.0,15.452166666666667,1.528516219346305,-1.6141148080789465
Fautino Arias,AA,ALB,SS,100,23,79,68,14,38,13,3,23,76,49,76,70,84,82,11,$38K  37500,Albuquerque Gladiators,2815,0.1816350000000001,0.231985,0.2914730952380952,466.902,781.3063631951809,0.9670350356187825,36.83113722549672,30.64008599891596,-59.87917311347942,-2.604831826893182,-0.8206184002478061,-0.4480021775995484,-0.015824463226262936,0.5234580952380952,0.0,15.563400000000001,4.019065654296198,-4.369188640782658
Franchy Weston,ML,ALB,C,100,33,93,82,70,92,70,71,59,43,35,8,30,61,73,71,$6.0M  6033333,Albuquerque Gladiators,2815,0.26630499999999996,0.32706750000000007,0.5029816666666665,585.2629523809524,1083.428834412247,0.9207551974651573,109.48882590125282,100.31972666468056,6.1423429326810695,-5.359600306615992,-0.005232118745345184,0.17850481374712657,0.17470999692356828,0.8300491666666666,3.9356303851097967,19.508765079365077,5.573193592655591,3.0215588784503695
Glen Kershaw,RL,ALB,LF,100,23,81,89,44,28,42,41,33,46,40,60,50,47,44,15,$8K  7650,Albuquerque Gladiators,2815,0.24569066666666675,0.2877073333333333,0.34296333333333334,512.705,901.6998201031238,0.9666722391807115,65.6927843907583,56.709242509821735,-34.14497945848227,-5.233744072115838,-0.37691962508447097,0.9818988247286373,-0.017247040927838773,0.6306706666666666,0.0,17.09016666666667,-4.638373560201254,-2.614992766275289
Glenn Eaton,AAA,ALB,LF,100,25,74,97,70,59,75,54,69,53,67,67,59,50,56,19,$55K  54500,Albuquerque Gladiators,2815,0.26210166666666657,0.3260516666666666,0.41069749999999994,530.6055,976.5774655975401,0.9460230006290977,99.76136207384494,90.81301253025394,-4.934539859012229,-1.0724032578908682,1.6348372549648649,3.486947173152732,0.00531439499001711,0.7367491666666666,0.0,17.68685,-5.023546633732202,1.0223412307040238
Gregorio Pimentel,HiA,ALB,C,100,20,54,74,31,47,10,60,28,44,42,16,30,76,60,66,$27K  26250,Albuquerque Gladiators,2815,0.24512800000000007,0.29754500000000006,0.3631043333333332,387.12933333333336,668.6182730011642,1.0009388079974835,67.99115090115698,56.69368400584445,-27.15428228015941,-3.3830145760829295,0.13973311315214706,-1.4320297612496367,-1.6345766348673478,0.6606493333333332,1.3997520390115001,12.904311111111113,3.439394408442203,-1.4338215214942525
Happy Creek,ML,ALB,2B,100,34,79,73,76,78,93,84,97,80,72,74,74,55,67,5,$20.0M  20000000,Albuquerque Gladiators,2815,0.29712999999999995,0.4058180000000002,0.5072009999999998,636.6016666666666,1096.6501530818641,0.9824022980470972,139.50277758434677,126.35992220444086,32.84953854862383,3.1857293104566646,2.3375785095309802,4.50094619709897,0.0653920954427961,0.913019,0.0,21.22005555555555,1.8804014970539507,6.413922988752313
Harold Piper,ML,ALB,1B,100,28,87,73,64,84,84,71,92,59,19,33,48,36,39,21,$1.0M  1000000,Albuquerque Gladiators,2815,0.2824440000000001,0.367449,0.5054012499999998,626.74,1097.009619642049,0.8803635211770761,127.19538561225528,114.63787350586632,20.39414835342839,-6.046587625105517,0.9862241985887326,2.57895351483765,-0.10154249252535705,0.8728502499999998,0.0,20.891333333333332,-9.405089331636223,2.8637142720588518
Henderson Shumpert,RL,ALB,1B,100,21,78,88,48,7,30,32,34,58,63,70,49,42,45,2,$8K  7650,Albuquerque Gladiators,2815,0.23464666666666673,0.28182750000000006,0.2718200000000001,532.7066666666666,841.6523774247617,0.9400249010033916,52.23486542790971,47.049172216398695,-48.574521937117424,-1.5811104032360606,-1.0360966873512172,0.6209218059302537,-0.028693227668151265,0.5536475000000002,0.0,17.756888888888888,-7.215812563655363,-3.930157918564952
Herm Piatt,HiA,ALB,LF,100,21,91,98,48,77,57,52,70,73,65,57,42,57,41,0,$27K  26250,Albuquerque Gladiators,2815,0.2539783333333335,0.3193284523809524,0.4652199999999999,565.7766666666666,1084.1832722947001,0.89432443131595,100.07104653123935,93.23345531723679,-4.644234821938894,-0.5422672433432331,1.2962414158866022,2.0260860492788533,-0.008041507582794977,0.7845484523809523,0.0,18.859222222222222,-5.577074445960392,1.0201666255000026
Hersh Black,ML,ALB,RF,100,29,83,95,93,87,64,80,92,71,39,60,47,52,57,5,$16.0M  16000000,Albuquerque Gladiators,2815,0.2915766190476192,0.3911099999999999,0.5325383333333332,653.3573333333334,1104.1656276099384,0.9664062985520029,134.22970464103958,121.36014708568526,31.0837943490423,-8.318215884818931,2.322690233665059,3.7581027521357964,-0.015996048402180232,0.9236483333333332,0.0,21.77857777777778,-5.679864339557296,4.295899709199678
Jamey Hamilton,RL,ALB,RF,100,22,70,84,37,38,54,36,27,41,41,54,42,58,41,3,$8K  7650,Albuquerque Gladiators,2815,0.2538533333333334,0.277995,0.3748706666666667,500.12466666666666,809.4478210601956,0.9164699370903141,67.13773335717914,50.93283603324149,-45.89458332239698,-4.461194670829921,-1.5701041723134352,-0.7015450248491988,0.01455341610281569,0.6528656666666667,0.0,16.67082222222222,-4.1638262400215815,-3.8854771076353813
Jeff Dunn,RL,ALB,C,100,21,75,90,35,38,23,33,41,35,33,5,13,55,40,42,$8K  7650,Albuquerque Gladiators,2815,0.24518499999999988,0.29943166666666665,0.3356500000000001,514.9366666666667,796.5280828177929,0.564272872259523,52.19494570292428,49.227234029172116,-45.54463909467822,-5.337733241721135,-1.8722144716634992,-10.57451048366492,-8.625250887224912,0.6350816666666668,-4.216848069715082,17.16455555555556,4.097366681161486,-4.47625426548441
Jesse Creek,ML,ALB,LF,100,30,93,74,93,61,60,59,81,84,81,56,51,49,52,3,$7.5M  7500000,Albuquerque Gladiators,2815,0.264245,0.34469466666666676,0.42668000000000006,669.0716666666666,1115.94394864887,0.964987878376114,99.5115563709845,100.39347824852122,-3.0715187373812696,9.750532046444953,1.5421164277983082,2.9458528214022026,0.00730530326236316,0.7713746666666668,0.0,22.302388888888885,-5.740452410745215,2.639360801355346
Jody Balfour,AAA,ALB,CF,100,28,76,61,40,60,58,64,75,70,75,81,74,47,72,17,$67K  67000,Albuquerque Gladiators,2815,0.2577083333333333,0.31893883333333334,0.4247716666666666,500.0850000000001,950.2882441356778,0.970065203913582,88.4850967856405,88.51922678165305,-12.40897261992653,2.3983170794655435,0.8448156034646888,1.8869957552870675,-0.010124366138615896,0.7437104999999999,0.0,16.669500000000003,1.62943800434787,1.0255635587119338
Kevin Rigby,LoA,ALB,RF,100,24,73,88,47,40,48,43,34,41,38,57,50,60,59,3,$27K  26250,Albuquerque Gladiators,2815,0.2587183333333334,0.29598000000000013,0.38138399999999995,512.8290000000001,855.341917257756,0.9619337674656128,69.77211513352414,58.833283221699666,-28.78551440756603,-4.651014726523849,-0.13162937636214134,0.9818988247286378,0.025519278780730854,0.6773640000000001,0.0,17.094300000000004,-4.39990698177858,-1.9916290091317805
Les Lewis,AAA,ALB,2B,100,26,72,78,29,14,51,41,30,71,85,81,70,57,53,12,$55K  54500,Albuquerque Gladiators,2815,0.2399598333333333,0.2823066666666667,0.27880416666666674,489.1875,833.9523426741362,0.9633817959947295,59.72524555952337,62.314302404141365,-40.69590044645227,4.408315163848813,-0.884273060165499,1.9784149387465364,-0.030266037260688893,0.5611108333333334,0.0,16.30625,1.4299594353123048,-1.6703842786070366
Livan Pujols,ML,ALB,2B,100,27,74,62,57,49,91,75,78,50,90,87,73,51,66,11,$1.8M  1765000,Albuquerque Gladiators,2815,0.27793999999999985,0.3444045000000001,0.407395,549.94,980.7080672979355,0.9637687058274217,99.6171555987285,101.88256706572147,-5.264549627819097,3.725907508284765,1.8237585516368109,4.625039033918301,-0.027046852020646373,0.7517995000000002,0.0,18.331333333333333,1.6815981949553076,2.3281751094415077
Louie Tillman,AAA,ALB,C,100,23,84,74,65,68,66,95,76,27,28,18,18,66,63,52,$360K  360000,Albuquerque Gladiators,2815,0.29125704761904747,0.3612541666666668,0.45666500000000015,486.7685000000001,1009.4113519564271,0.6914188054107138,121.84468606456086,115.79488231763835,7.573534645446,-5.6770794504371835,0.09068634642965304,-4.115953201929039,-1.4232537106300944,0.817919166666667,-2.2367505717951546,16.225616666666667,5.192445226113308,1.7095766081167398
Marty Lee,RL,ALB,1B,100,22,77,96,49,55,36,46,61,39,44,42,28,39,28,7,$8K  7650,Albuquerque Gladiators,2815,0.27446000000000004,0.3558766666666666,0.4474733333333334,527.7725,919.1744775827974,0.5380955177653086,96.00504603393483,73.49824526674114,-18.87819716354623,-6.06070311953629,-0.35047321167928214,-1.5747737705667826,-0.09308434904592407,0.80335,0.0,17.59241666666667,-7.880439622623435,-1.6934385287963274
Miguel Aceves,RL,ALB,RF,100,19,63,79,4,36,38,51,66,49,51,60,32,66,43,0,$8K  7650,Albuquerque Gladiators,2815,0.25138,0.3365973333333332,0.34884250000000017,496.5026666666667,743.5859346222132,0.8323722106133431,72.2817820742798,60.217734474365116,-32.299921456893046,-4.029588149361025,-2.1947429653371966,-5.5127014567929935,0.03447237873933242,0.6854398333333334,0.0,16.55008888888889,-3.8250305278920433,-2.9347100002045576
Nap Savage,AAA,ALB,LF,100,28,87,57,84,36,72,59,46,67,81,64,51,48,45,1,$71K  71000,Albuquerque Gladiators,2815,0.26898500000000003,0.34184333333333333,0.3707466666666668,515.1366666666668,1008.2544089853764,0.9367458345907358,83.5899842421432,80.32881117971414,-20.821142047353547,3.4889879284636423,1.0401546086363245,2.426456250658131,-0.004007183475456335,0.7125900000000001,0.0,17.171222222222227,-5.186493873381566,-0.29440373331030406
Neil Belinda,RL,ALB,LF,100,21,79,71,49,25,42,33,50,46,78,68,49,46,43,5,$8K  7650,Albuquerque Gladiators,2815,0.24321223809523806,0.3357279999999999,0.3534199999999999,533.3885714285715,879.1385541707277,0.9400249010033916,62.60638980862495,62.04792890997059,-52.33258805149275,1.6576017978751998,-0.5054769155129547,0.48254381006721353,-0.017247040927839095,0.6891479999999999,0.0,17.77961904761905,-4.522317665487282,-3.722682947095947
Nelson Gonzales,AA,ALB,2B,100,27,86,82,48,25,30,35,59,60,81,75,73,53,51,0,$38K  37500,Albuquerque Gladiators,2815,0.2552950000000001,0.3310666666666666,0.35304300000000005,560.88,987.522095054388,0.947293904500958,68.35900789182783,64.77295663728982,-32.769045841392156,1.9825214971794132,-0.9529268767598413,0.5191276645157779,-0.028693227668151546,0.6841096666666666,0.0,18.695999999999998,1.6932820559917492,-0.9956125197404126
Nestor Vallarta,LoA,ALB,RF,100,20,70,68,58,0,55,2,9,59,78,53,37,61,47,5,$27K  26250,Albuquerque Gladiators,2815,0.23405000000000004,0.26472166666666663,0.23145749999999998,503.9225,697.1909743286669,0.8363704542916354,17.965567858334058,41.22587363695625,-91.47732467123383,2.333736197021155,-0.8499997951721694,-3.0535591708751557,-0.05017809819287617,0.4961791666666666,0.0,16.797416666666667,-3.5863733247359404,-7.9609882376772925
Nicholas Talley,RL,ALB,3B,100,20,65,72,31,55,11,17,31,40,50,71,55,74,70,5,$8K  7650,Albuquerque Gladiators,2815,0.21211999999999998,0.26033499999999987,0.39532999999999996,478.705,732.4392624627799,0.9704353948924074,65.74579227213286,42.03966830971819,-25.421521446656374,-3.1446984881824647,0.2306624173276412,2.662274318441722,-0.07292647833192113,0.6556649999999998,0.0,15.956833333333334,1.2558972264450956,-0.8759852311655223
Odalis Gomez,ML,ALB,SS,100,28,93,78,50,41,42,49,83,93,1,92,89,89,93,0,$4.0M  4030000,Albuquerque Gladiators,2815,0.24129833333333334,0.33744000000000013,0.34720000000000006,505.00666666666666,1040.9560072235763,0.9838001555376955,72.23459318941774,62.27237969806313,-28.640786693259837,-8.001100257200095,6.966074596275161,15.158866171156172,0.006043454912657106,0.6846400000000001,0.0,16.833555555555556,5.354711971314694,0.07108163026357199
Otto Buller,HiA,ALB,C,100,25,69,65,43,43,36,37,55,42,35,29,42,76,67,78,$27K  26250,Albuquerque Gladiators,2815,0.2489242857142856,0.31131,0.34971999999999975,407.96,770.4785111583769,1.0007688801653574,66.85467432906978,58.42039297492478,-29.09389871922695,-5.529964670428667,-0.5411406579751576,0.9199623179951645,0.4167146862570601,0.6610299999999998,4.458964953581259,13.598666666666666,3.9633668269463835,-1.1775166175854377
Pedro Martin,HiA,ALB,SS,100,21,88,98,49,34,23,27,41,46,35,73,62,77,71,4,$27K  26250,Albuquerque Gladiators,2815,0.24350000000000005,0.2928800000000001,0.32318333333333343,490.1473333333334,952.3038065284491,0.9542414554923186,55.91407406481891,51.58769953018048,-37.10779632959648,-6.952873551661124,-0.601098507955775,-0.031644763826602945,0.031904833591712436,0.6160633333333335,0.0,16.33824444444445,4.898682132347989,-2.3035884246281038
Quincy McDonald,LoA,ALB,RF,100,22,91,72,32,44,31,36,39,63,48,54,46,57,51,14,$27K  26250,Albuquerque Gladiators,2815,0.2419666666666666,0.2908700000000001,0.3526233333333333,503.8504761904762,947.2496466673911,0.9439838238925914,60.18731825276264,56.08443223743565,-42.77829530599261,-3.0239759037735423,-0.3714588943774936,-0.8644886217921157,-0.028693227668151376,0.6434933333333334,0.0,16.795015873015874,-4.8726833676306125,-3.5018814981287902
Raimel Ogando,HiA,ALB,3B,100,21,80,99,25,76,52,47,40,70,41,80,70,85,71,0,$27K  26250,Albuquerque Gladiators,2815,0.2536391666666669,0.29591916666666673,0.4116133333333334,536.9788333333333,972.9433652162552,0.9644282880522934,88.98460960067536,81.92702322342484,-12.43825690473598,-3.5668736539250774,0.27120587149935427,1.2127676140219863,-0.021813187951914698,0.7075325000000001,0.0,17.899294444444443,1.6682842339099027,0.481292711216286
Ramiro Izquierdo,AAA,ALB,3B,100,28,93,70,20,99,34,58,53,43,30,65,65,72,63,4,$67K  67000,Albuquerque Gladiators,2815,0.24559533333333344,0.31916999999999995,0.47304666666666667,551.915,1083.1306605301797,0.9739092571661024,102.26067433564863,93.86498775822498,-1.3879336257633343,-3.3085808717855882,0.748658183658944,2.448763974134376,0.03365062114090534,0.7922166666666666,0.0,18.397166666666664,1.857219925463271,1.8148840129269306
Rando Rodriguez,AAA,ALB,SS,100,22,88,92,85,3,63,64,21,63,94,85,86,97,91,1,$343K  343000,Albuquerque Gladiators,2815,0.2547166666666667,0.3033533333333336,0.2741073333333334,503.7601666666667,1042.9566110409796,0.9689660859980892,61.538931624502105,71.58024199422788,-29.823289990964348,5.649876341574212,4.572353851995352,9.701614193615246,0.014132352093718258,0.5774606666666671,0.0,16.792005555555555,5.365003143214915,0.7745901754155909
Ricky Ford,RL,ALB,1B,100,21,83,81,43,47,35,24,44,40,36,53,46,36,41,3,$8K  7650,Albuquerque Gladiators,2815,0.24317299999999992,0.3138566666666667,0.3830866666666667,531.33,906.5687391720712,0.9229651983369614,74.36223474018514,59.90448749994455,-52.00760092456948,-4.874002577189479,-1.2121796734460715,-1.1114008874044519,-0.017182043861522764,0.6969433333333334,0.0,17.711000000000002,-7.772365733642586,-4.843387057656906
Rocky Tate,LoA,ALB,LF,100,24,77,54,70,53,50,44,48,53,43,60,65,43,57,11,$27K  26250,Albuquerque Gladiators,2815,0.27309749999999977,0.33052642857142855,0.39568400000000004,507.15083333333337,915.5371579006314,0.9554263131962945,82.17445259674915,79.49716112590225,-18.99058151226831,-5.37756543755838,0.9185912324408165,2.304353169709124,-0.003564603450995159,0.7262104285714286,0.0,16.90502777777778,-4.709553281381849,-0.9946252500544175
Roy Hennessey,AA,ALB,SS,100,25,87,89,41,0,65,38,31,61,58,79,71,84,76,2,$38K  37500,Albuquerque Gladiators,2815,0.24695999999999999,0.2949356666666667,0.2481550000000002,500.97,930.9704095497727,0.9698752746517416,47.218098470566126,52.591571912963545,-37.37547454017796,-2.7909967363553267,-1.1399835813630679,-1.7282646866043663,-0.02168108776532635,0.5430906666666669,0.0,16.699,4.7889424359556205,-2.0567952385026254
Rudy Zaleski,RL,ALB,3B,100,23,79,84,4,28,10,12,22,32,41,45,29,45,37,3,$27K  26250,Albuquerque Gladiators,2815,0.20648999999999987,0.2742800000000001,0.307465,498.9025,768.4796251654625,0.7846404309677967,18.5765963479721,23.275717573705332,-100.1671366451497,-3.563328140001099,-11.733624811418577,-7.998429828904429,-0.1257531355563005,0.5817450000000001,0.0,16.63008333333333,1.3176948305306286,-9.452173538154554
Saul Alberto,AAA,ALB,C,100,25,94,86,69,38,65,39,58,60,58,4,28,70,72,61,$57K  57000,Albuquerque Gladiators,2815,0.26392000000000004,0.32587000000000005,0.3747608333333334,516.7333333333333,991.3945992477238,1.0241843080519157,79.1575744951404,71.49438449289978,-17.424778853331162,-4.041142275086574,0.02399341789842883,-0.3407302280281447,0.18608037049690754,0.7006308333333334,0.5496586087915216,17.224444444444444,5.099766457035616,0.10756463107780433
Scott Farrell,AA,ALB,C,100,24,75,49,43,27,74,57,16,34,22,11,38,83,68,77,$38K  37500,Albuquerque Gladiators,2815,0.25496690476190476,0.30148749999999996,0.328425,456.95,794.3739515803754,0.9430897782587842,62.633745991018216,52.388336156281994,-32.36370454768408,-4.112944730623014,-0.997861472643719,1.3213580677574974,1.4115058817263368,0.6299125,4.352734853776529,15.231666666666666,4.08628575915831,-1.1575301455272007
Shep Collins,RL,ALB,RF,100,21,74,66,33,59,24,36,28,22,27,52,48,62,53,13,$8K  7650,Albuquerque Gladiators,2815,0.23484285714285716,0.2834100000000001,0.4144024999999999,494.1308333333334,831.5867114402354,0.9536473820133741,76.26117242741158,63.85186303958974,-17.11105149209893,-3.262069513407256,-1.0542297155137377,-1.2184811843692456,0.0661532577893316,0.6978125,0.0,16.47102777777778,-4.277709420988866,-0.9472505032326786
